logFC	AveExpr	t	P.Value	adj.P.Val	B
FOXB1	-0.74714396862969	2.82250035794709	-3.99104144343135	0.000879294767916485	0.690462250919251	-2.24518646281968
PDZRN3	0.543568600358715	7.09425210888258	3.94855528037643	0.000965927159392502	0.690462250919251	-2.28087197300033
MAD2L1	-1.19430179878025	7.56963250754168	-3.93134589805084	0.00100341040034663	0.690462250919251	-2.29538352893738
CYP2B6	-0.989165648885789	6.112426994455	-3.92369879903258	0.00102053119857153	0.690462250919251	-2.301842228132
KLF4	0.615209437257558	7.38619137934801	3.86703709807081	0.00115685377799137	0.727894166004479	-2.3498948137165
SAA3P	-0.777300029031229	3.63558707861658	-3.85872947806766	0.00117831966625162	0.727894166004479	-2.35696888433215
PPM1F	0.683469520048702	7.02166687894312	3.77263368736434	0.00142565978963692	0.809106470002043	-2.4307000824083
HSPB8	-0.899412005869537	7.71374370653153	-3.76973668441473	0.0014348295541569	0.809106470002043	-2.43319405592622
GNGT1	-1.1237071802896	2.90741146344873	-3.74617849417979	0.00151161791529471	0.809106470002043	-2.45350551873637
PHLDA2	-0.630546435380411	7.0029365306126	-3.73848428507912	0.00153757563978429	0.809106470002043	-2.46015106997438
USP18	-0.734304647328791	6.35560353378057	-3.71562118188132	0.00161736223001906	0.820695805861098	-2.47993176455259
EPHX2	1.08879611681836	4.16469076612458	3.69885710266588	0.00167847658104979	0.822253872567566	-2.49446731191386
NUSAP1	-1.09998988697472	6.9644944310669	-3.64589618275889	0.00188707854462438	0.822253872567566	-2.54055921684038
ITPKB	0.8528915186556	4.94208242243154	3.62109637053226	0.00199344376895545	0.822253872567566	-2.56222958937309
FOXD1	-0.913018590986625	4.3177855483163	-3.58527783203298	0.00215767582651179	0.822253872567566	-2.59362295491899
GALNT11	0.447676515583576	9.01231580071821	3.56714753886845	0.00224586169343136	0.822253872567566	-2.60955492883407
CCNB1	-0.864051036592413	7.4140746872764	-3.55825395390444	0.00229041957681259	0.822253872567566	-2.61738015355506
PTTG3P	-0.865981769615264	5.24579491294883	-3.54538279886376	0.00235646397283713	0.822253872567566	-2.62871662275951
PTGDS	0.575351481521912	7.24492774066319	3.54315690988274	0.00236807561603578	0.822253872567566	-2.63067847504724
CTSA	0.852702616329932	7.40380323409379	3.51710088001529	0.00250829538810636	0.822253872567566	-2.65367321779845
LIMCH1	0.570507293840992	7.98913622427829	3.51690883473085	0.00250935885712869	0.822253872567566	-2.65384289954772
CKS1B	-0.670587157191652	8.67033195457806	-3.50625476964392	0.00256906234970444	0.822253872567566	-2.66326081637692
TEKT2	-0.587873277701452	5.3985080059264	-3.46627629611851	0.00280591318411204	0.822253872567566	-2.69867813472988
GP5	-0.622277927184142	4.86129462440511	-3.46503061272345	0.00281363056975665	0.822253872567566	-2.69978361856612
ACKR1	1.15421508857913	6.94490963300633	3.43179955570929	0.00302744189365426	0.822253872567566	-2.72931604368093
SASH1	0.567067103123541	8.14868321319028	3.42620390267448	0.00306499279625314	0.822253872567566	-2.73429661710547
SLC1A5	-0.676977270064355	6.50952835628572	-3.4228314034716	0.00308784671022857	0.822253872567566	-2.73729946111972
GREB1	-0.486851759534978	4.54682874878684	-3.42044207439279	0.00310413997983968	0.822253872567566	-2.73942737573244
PLSCR1	-0.486580032248644	8.43861085567919	-3.40681452602845	0.00319870593570305	0.822253872567566	-2.75157143207735
NDST2	0.523787912039661	6.22948763016258	3.40499690064452	0.00321153226587819	0.822253872567566	-2.75319214546426
ATXN1	0.552398136991986	7.33789402335583	3.35814351319363	0.00356026238744174	0.822253872567566	-2.79504472887485
APOA1	-0.686702621538648	5.37027106702796	-3.34665561263474	0.00365131734823117	0.822253872567566	-2.80532783315541
PRKAA1	0.630637926150545	5.37959153099618	3.34193022638534	0.00368943447232765	0.822253872567566	-2.80955999616916
CD93	0.504776063024334	8.24147528566749	3.34029851835899	0.00370268745820977	0.822253872567566	-2.81102170602093
SLC16A4	-0.960125748830517	4.90557609668502	-3.33863079960949	0.00371628141088457	0.822253872567566	-2.81251584122327
HMMR	-0.807566688669669	6.87558891738594	-3.33747033278597	0.00372576964620473	0.822253872567566	-2.81355562049143
ITGBL1	0.75322556152841	8.49573415871861	3.33701143618095	0.00372952827020752	0.822253872567566	-2.81396681460599
ERI3	-0.736956930988263	4.84139115781385	-3.3369113886914	0.00373034821199239	0.822253872567566	-2.81405646379903
ARHGAP11A	-0.710903238573541	3.91234304272208	-3.3321472389522	0.0037695992280076	0.822253872567566	-2.81832615264616
TAT	-0.722248818500495	4.61459128002151	-3.33167421611899	0.00377351851885491	0.822253872567566	-2.81875015543865
ABCA11P	0.550961891852187	6.67594169829406	3.32120790628181	0.00386127284525649	0.822253872567566	-2.8281352125294
CLIC1	-0.485194566994741	9.9129585427071	-3.31669466598175	0.00389973132307141	0.822253872567566	-2.83218417929216
IQSEC1	0.640021591193008	6.60222833717358	3.31444304823796	0.00391905871842188	0.822253872567566	-2.83420461604121
LAMP1	0.48378762073492	8.09754908926895	3.31081427908468	0.00395040594028524	0.822253872567566	-2.8374614214271
RABGAP1	0.434792269942355	7.79678575546768	3.30903603320918	0.0039658573594687	0.822253872567566	-2.83905766501108
SERPINA3	-1.41482588660485	10.1428763523011	-3.29158746560298	0.00412066080952547	0.822253872567566	-2.85472984097715
CDC6	-0.497596245079449	5.98039251376108	-3.28985677149145	0.0041363358163285	0.822253872567566	-2.85628526030728
BUB1B	-0.672801332223312	7.58396635971862	-3.28694271544089	0.00416286123581273	0.822253872567566	-2.85890456790234
MED6	0.662039272478004	4.78912609005955	3.28399895389127	0.00418982691694053	0.822253872567566	-2.86155104580089
CYR61	0.837266816325004	7.91508982224561	3.28206689085992	0.00420761845648629	0.822253872567566	-2.86328824930106
KBTBD11	0.617236640088433	4.24871721934063	3.28052155408469	0.00422190225972473	0.822253872567566	-2.86467787489762
CRY2	0.899020474180011	5.67234874839529	3.27488815227669	0.00427437759474347	0.822253872567566	-2.86974472669451
DUSP14	-0.457697551185762	8.62819118086888	-3.27383768728197	0.00428423340754638	0.822253872567566	-2.87068973349337
C2orf27A	0.524282207782464	6.03462941143443	3.26525882539174	0.00436556377214037	0.822253872567566	-2.87840952070764
MEIS2	0.592173511578695	7.68372190707317	3.26341937640391	0.00438319890679739	0.822253872567566	-2.88006526993061
FGF22	-1.17396875540111	4.86064692059228	-3.26263169795953	0.00439077191508983	0.822253872567566	-2.8807743390313
ARHGEF17	0.710806897640745	5.1306785531416	3.254953597616	0.00446526851221999	0.822253872567566	-2.88768784264539
ASCL1	-0.656496814342631	5.12037340426309	-3.2497587694077	0.00451637404915323	0.822253872567566	-2.89236706030966
C4A	0.551419461280159	9.97503071778553	3.24288028310463	0.00458492784637915	0.822253872567566	-2.89856490160846
C4B	0.551419461280159	9.97503071778553	3.24288028310463	0.00458492784637915	0.822253872567566	-2.89856490160846
C4B_2	0.551419461280159	9.97503071778553	3.24288028310463	0.00458492784637915	0.822253872567566	-2.89856490160846
STAT1	-0.544597571992137	7.40910798841015	-3.23691481877223	0.0046452086821305	0.822253872567566	-2.90394195498253
KPNA2	-0.595819723868668	9.55728438272073	-3.22377443354864	0.00478074938046326	0.822253872567566	-2.91579227711543
NEK2	-0.893513891672493	6.18444829143241	-3.22356695132999	0.00478292034766653	0.822253872567566	-2.91597945538695
MREG	-0.625754889252671	8.76535643415122	-3.20853791016239	0.00494277417109822	0.822253872567566	-2.92954307430778
MELK	-0.759279195006451	8.06685893277639	-3.20711443279042	0.00495818363152891	0.822253872567566	-2.930828288153
MYLK	0.662967082100719	9.17401684532061	3.20585689881517	0.00497183589908548	0.822253872567566	-2.93196375247853
TREM1	-0.635221770745029	5.89919399134336	-3.20153519389243	0.00501903554036663	0.822253872567566	-2.93586648425625
REXO4	0.753017102666436	6.35395593238345	3.20108731115838	0.00502395215551633	0.822253872567566	-2.93627099379425
FLNB	0.470062697269497	7.26399659558065	3.19699092800942	0.00506913965354397	0.822253872567566	-2.93997109035547
CXCL12	0.516171048298737	8.83716301066335	3.19486132264673	0.00509278862513695	0.822253872567566	-2.94189496607716
TOM1	0.780144510033205	5.45659788405757	3.18159271061291	0.00524258882506918	0.829568880831092	-2.9538861497012
CDC20	-1.15671850051246	5.2324062413368	-3.17367572215801	0.00533401728855526	0.829568880831092	-2.96104444801667
AQP1	0.516176871086676	7.82074639229074	3.17221719086767	0.00535103047544129	0.829568880831092	-2.96236348721518
CENPN	-0.735029583965862	5.09056983378143	-3.16242387935172	0.00546664945565638	0.829568880831092	-2.97122238934471
SPA17	-0.416127904947307	7.1701615606193	-3.14107757018955	0.00572719869584343	0.829568880831092	-2.99054485192059
TTK	-0.890953018526271	6.52071226177523	-3.12385594410992	0.00594621886737062	0.829568880831092	-3.00614585489536
NISCH	0.549879169690053	9.53552351103795	3.12028269074887	0.00599267742498972	0.829568880831092	-3.00938414280403
FGFR3	-0.675283558612346	6.04181158072408	-3.11736834687853	0.00603083141248194	0.829568880831092	-3.01202560777201
MYBL1	-0.719347948547897	6.26548026137578	-3.11036932325922	0.00612343300004593	0.829568880831092	-3.01837044042041
FBXO5	-0.659494528485073	6.30313648671289	-3.10943005046178	0.00613596538895081	0.829568880831092	-3.01922204209254
LAMB2	0.451790508797555	8.00776289283446	3.10923067875264	0.00613862875681363	0.829568880831092	-3.01940280823591
SUB1	-0.631645178634837	9.14998724182509	-3.10857089699275	0.00614745070503496	0.829568880831092	-3.02000102763004
YLPM1	0.355201780980704	7.15449511188417	3.0925154095547	0.00636598496171573	0.829568880831092	-3.03456263992684
WDHD1	-0.568115227093737	4.70222818409108	-3.08854400080048	0.00642119947592871	0.829568880831092	-3.03816574334688
COX6C	-0.692954527049053	12.3747119517335	-3.08747740378323	0.00643610779854557	0.829568880831092	-3.03913350433513
COL14A1	0.531316068005245	6.26748130951101	3.08297642786222	0.00649939279747405	0.829568880831092	-3.04321776265015
CDKN3	-0.453497674391609	7.24710048061736	-3.07923824666271	0.00655241371886938	0.829568880831092	-3.04661029019351
SVEP1	-0.490845699064433	4.80210954968943	-3.06239419435057	0.00679660139401187	0.829568880831092	-3.06190161423134
SV2A	0.833565043459502	4.67212450707107	3.05024066267946	0.00697827577684957	0.829568880831092	-3.0729393825672
TBC1D5	0.37598652644244	7.16997460780012	3.04587745293633	0.00704464522513331	0.829568880831092	-3.07690290534123
DNAJC17	-0.500517444495717	5.22961025268446	-3.04462956646407	0.00706373979013259	0.829568880831092	-3.07803656318729
YAP1	0.521412519925287	6.54906626227214	3.04144691838885	0.0071126676045622	0.829568880831092	-3.08092804251945
C16orf71	-0.813413046674137	3.79895910197746	-3.03916002415468	0.00714802828379923	0.829568880831092	-3.08300586023929
RACGAP1	-0.70889352466385	7.74157075410854	-3.02794182726068	0.00732398086186491	0.829568880831092	-3.09320011929102
GBE1	-0.472809224304121	9.27057326172223	-3.01524342984292	0.00752823620528221	0.829568880831092	-3.10474263575663
CKS2	-1.061391201843	8.51113444926212	-3.01439818164796	0.0075420270479098	0.829568880831092	-3.10551105698564
TOP2A	-1.43078559470582	7.27970873381523	-3.00668098597417	0.00766907987262342	0.829568880831092	-3.11252742989305
EHD2	0.653417232116411	5.87890291530358	2.99014265462824	0.00794840486973318	0.829568880831092	-3.12756734986947
GOLGA8B	0.379864540851805	5.71523660902379	2.98948359021207	0.00795973853006988	0.829568880831092	-3.12816679311202
LOC101930583	0.379864540851805	5.71523660902379	2.98948359021207	0.00795973853006988	0.829568880831092	-3.12816679311202
PSMD14	-0.516204521156915	10.237687063058	-2.98916996440359	0.00796513733438744	0.829568880831092	-3.12845204961393
TMEM14A	-0.498482859752741	9.85170829138527	-2.98720040962675	0.00799912294239611	0.829568880831092	-3.13024348060921
RP4-581F12.1	-0.428430255172102	5.69470770176211	-2.98568655697833	0.00802534086621445	0.829568880831092	-3.13162046200989
HDAC5	0.701070465752201	6.15654513743248	2.97651721553909	0.00818593392975183	0.829568880831092	-3.13996148260776
TRIP13	-0.584994915580713	7.49871361603832	-2.97030871818817	0.00829643678384964	0.829568880831092	-3.1456097743082
PTTG1	-0.58234380959604	9.05121074426905	-2.96888701833489	0.00832194405995709	0.829568880831092	-3.14690325992344
FRMD4A	0.764055511172855	5.37468592798998	2.96663872476842	0.00836243695332644	0.829568880831092	-3.14894884414054
IP6K1	0.689595239267041	7.18290432695145	2.96371323857223	0.00841541268426491	0.829568880831092	-3.15161065394995
UGCG	-0.58885917874576	8.22532996967908	-2.96309257214902	0.00842669371562468	0.829568880831092	-3.15217539192813
NR2F2	0.425936664654226	7.88603326595813	2.9600348746137	0.00848248389785791	0.829568880831092	-3.15495762247175
TBPL1	-0.442420351858993	7.65088324592979	-2.95622183756174	0.00855255789276375	0.829568880831092	-3.15842728623958
MUC1	0.553217538820651	8.75843006743182	2.95246253644359	0.00862219368817608	0.829568880831092	-3.16184819978147
FOSB	1.43900741527468	5.82673275303977	2.95238060992422	0.00862371736588756	0.829568880831092	-3.16192275337441
LOC100272216	0.682734037017889	7.6801196333586	2.94812614177429	0.00870320212480741	0.829568880831092	-3.16579443098071
BTG4	-0.681055996285076	3.83803793552136	-2.9466271282136	0.0087313764904704	0.829568880831092	-3.16715861235109
NCOA1	0.454303052883362	7.30476673204724	2.93374961399104	0.0089770813183243	0.829568880831092	-3.17887859375735
CBX7	0.57895995959598	6.89520844980549	2.92922021204455	0.00906508477796454	0.829568880831092	-3.18300114467234
SLC27A2	-0.755651082686241	6.74287641970256	-2.92822243411709	0.00908458296839428	0.829568880831092	-3.18390931524531
KIF11	-0.769857331952407	6.75777354137179	-2.9276389407852	0.00909600418034515	0.829568880831092	-3.18444040962495
TUBGCP3	0.556388590693508	5.04728440521508	2.92719393223516	0.00910472405537491	0.829568880831092	-3.18484545680916
SPATA7	0.822068094655761	4.66671941521231	2.92525918612716	0.00914272928851884	0.829568880831092	-3.18660647775371
CACNG5	-0.515199109333133	4.3941816628208	-2.9220955146296	0.00920520607272101	0.829568880831092	-3.18948612038292
ETNK1	-0.333026802107742	7.41125517826723	-2.92025921065583	0.0092416590945379	0.829568880831092	-3.19115758774829
CXorf40A	-0.359655861883668	8.9287039643499	-2.91982471987787	0.00925030472072461	0.829568880831092	-3.19155307866661
ASB8	0.410930822871896	7.23650668299848	2.91820164133851	0.00928267050995118	0.829568880831092	-3.19303047755053
RFK	-0.353659069236772	8.07593929681786	-2.91385218185826	0.00936994428397853	0.829568880831092	-3.19698960662451
USP6NL	0.596351905322449	5.01452956421373	2.90525975005315	0.00954469428733077	0.829568880831092	-3.20481113140405
USP6NL-IT1	0.596351905322449	5.01452956421373	2.90525975005315	0.00954469428733077	0.829568880831092	-3.20481113140405
AK5	0.528031595303893	7.07782706850367	2.89747512767698	0.0097057336489956	0.829568880831092	-3.21189747997826
AUTS2	0.568611030751026	8.98880396534675	2.89591710198089	0.00973827831281008	0.829568880831092	-3.21331576321302
NR2C2	-0.62175231102254	4.99841001304404	-2.89229541831895	0.00981433760260018	0.829568880831092	-3.21661261863554
PPAP2B	0.505021426992049	7.66298802922219	2.8921117726311	0.0098182096179182	0.829568880831092	-3.21677979336411
SPRY1	0.533790669270948	8.1534141540032	2.89171459539414	0.00982658881692465	0.829568880831092	-3.2171413482941
PIP5K1C	0.808313794752868	7.25408725713258	2.8909609341488	0.00984250771849501	0.829568880831092	-3.21782741476113
PI4KA	0.484637663123877	7.50084468043737	2.88660021779178	0.00993510556983543	0.829568880831092	-3.22179702447568
MTUS1	0.425431687620021	7.72863551573719	2.88240595349896	0.0100249626777375	0.829568880831092	-3.22561510154442
USP21	0.361011991576689	7.51251828055444	2.87880721414026	0.0101026867128526	0.829568880831092	-3.22889105037612
F13B	0.543241218560497	4.58300285083583	2.87704103014357	0.0101410445951835	0.829568880831092	-3.23049880773652
CLIP4	-0.710488119200528	4.34795901723537	-2.87663698287364	0.0101498394182149	0.829568880831092	-3.23086661110841
ASPM	-1.51491678400373	5.24981801789471	-2.87334839854406	0.0102216958803561	0.829568880831092	-3.2338601885681
HAUS4	0.425461218431454	7.65014126089476	2.86384075314878	0.0104322137803583	0.829568880831092	-3.24251475575673
MIR4707	0.425461218431454	7.65014126089476	2.86384075314878	0.0104322137803583	0.829568880831092	-3.24251475575673
MIR6890	0.340659055667383	9.85747036691857	2.86132314091908	0.0104886556349422	0.829568880831092	-3.24480641617287
QARS	0.340659055667383	9.85747036691857	2.86132314091908	0.0104886556349422	0.829568880831092	-3.24480641617287
TADA3	0.450267951037036	5.29305860883204	2.86057422137691	0.0105055023019052	0.829568880831092	-3.24548811582657
ANAPC2	0.506482132510709	7.07803977831232	2.85651596374965	0.010597246299287	0.829568880831092	-3.249182073358
HSD17B1	-0.71129822977373	4.47376384411206	-2.85649772105975	0.0105976604469815	0.829568880831092	-3.24919867825306
KMT2A	0.466031695925035	5.95452259547319	2.85616438596106	0.0106052306092707	0.829568880831092	-3.24950208682843
C4orf27	-0.464590778573336	9.08116338292363	-2.85532894408968	0.0106242267276612	0.829568880831092	-3.25026252081393
PACS2	0.641197531566154	6.70474817196692	2.84981469283619	0.0107504344153258	0.829568880831092	-3.255281587804
RMND1	-0.538536389601677	6.4598225929581	-2.83781020974296	0.0110302060861573	0.829568880831092	-3.26620733964385
MTERF3	-0.454069487659341	7.87464172904264	-2.83703620804056	0.0110484834744763	0.829568880831092	-3.266911750249
KIF20A	-1.12950216512489	6.80888849774498	-2.83494341362151	0.0110980492805146	0.829568880831092	-3.26881635392331
HIPK3	-0.392395857118432	4.83469949271843	-2.83261157519361	0.0111535289694267	0.829568880831092	-3.27093845987735
CXorf40B	-0.338546125012066	8.89768176761173	-2.82913780046689	0.0112366736812553	0.829568880831092	-3.27409969842267
GNG12	0.45837816198609	8.86804773193213	2.82902703238058	0.0112393347107627	0.829568880831092	-3.27420049875621
KRT1	0.567949360006842	5.5419895262817	2.827102294725	0.0112856705362053	0.829568880831092	-3.27595201430641
RP11-395B7.7	0.521969402702171	6.46287654872162	2.82394179362194	0.0113621552747382	0.829568880831092	-3.27882799458981
GAREM	0.535901914959824	6.50980566877867	2.82361871199443	0.01137000197491	0.829568880831092	-3.27912198516638
EFNA4	0.520034750779366	6.39040832759938	2.82285325230522	0.0113886135660516	0.829568880831092	-3.27981851650064
ANKH	0.558370069627644	4.2287450545663	2.822356244416	0.0114007136518165	0.829568880831092	-3.28027076624047
CPN2	0.761369190246408	5.05815404699681	2.82071348342552	0.0114407962220653	0.829568880831092	-3.28176556856597
FXYD6	0.470361823152598	7.51108063493091	2.81301874636956	0.0116303569935004	0.829568880831092	-3.28876684535285
ASAP3	0.581218757099236	6.6323580062447	2.80567470763399	0.0118140949836849	0.829568880831092	-3.29544833542255
ECT2	-0.728378466665789	7.85499222663599	-2.8045559555679	0.0118423286212575	0.829568880831092	-3.29646609456193
LINS	-0.695080173202781	4.47609420311397	-2.80379681487555	0.0118615237965142	0.829568880831092	-3.29715669549732
CTNND2	-0.43905159859774	5.835206944447	-2.80250194178601	0.0118943342573531	0.829568880831092	-3.29833464086936
CXorf56	-0.33086994299122	6.96675481700243	-2.79976222127065	0.011964043309311	0.829568880831092	-3.30082688339981
MIR6834	-0.413437536874551	6.11351539349767	-2.79948794590514	0.011971043527416	0.829568880831092	-3.30107637750099
PFDN6	-0.413437536874551	6.11351539349767	-2.79948794590514	0.011971043527416	0.829568880831092	-3.30107637750099
ACTG2	0.472030704575946	6.81792490122827	2.79930657822575	0.011975674663828	0.829568880831092	-3.30124135767578
MEG3	0.698676785740109	5.07226428970698	2.79018308689587	0.012210874473051	0.829568880831092	-3.30953984078339
C1orf116	0.727854986309689	4.5360156168121	2.78324763383215	0.0123926314291373	0.829568880831092	-3.31584723393882
ZNF587B	-0.458591920959035	8.14451793654469	-2.78010097306493	0.0124759503650219	0.829568880831092	-3.31870866352188
RRM2	-0.892373858899479	8.40602151542626	-2.77641801776951	0.0125741531099598	0.829568880831092	-3.32205754592902
KANK3	0.658053917635999	4.79794265063309	2.77504196554044	0.012611034485588	0.829568880831092	-3.32330871445069
PSMD7	-0.461231426472979	8.91888591706702	-2.77268428034364	0.0126744674869751	0.829568880831092	-3.32545234371852
IFI27	-1.06757332851285	9.26555495240216	-2.77215520530706	0.0126887441646981	0.829568880831092	-3.32593336888206
E2F8	-0.740679196105403	5.53667442840764	-2.77061556357026	0.0127303780943733	0.829568880831092	-3.32733315124722
EFEMP2	0.449356856637981	7.94657755664872	2.76968868078897	0.0127555054291944	0.829568880831092	-3.32817581441178
U50535	0.585354092904568	6.31984204144556	2.76881599679496	0.0127792069746622	0.829568880831092	-3.32896918779437
ADAMTS1	1.22097032540277	6.80144959630085	2.7659366842125	0.0128577074985836	0.829568880831092	-3.3315867155697
LAPTM4B	-0.640367257309323	9.81789775510706	-2.75925689576231	0.0130416089999343	0.829568880831092	-3.33765851781491
CENPA	-0.594178412819107	6.69089536653688	-2.75720097935176	0.0130987166148818	0.829568880831092	-3.33952711409399
PAGR1	0.504065883260712	6.42105687235904	2.75720092547159	0.0130987181146614	0.829568880831092	-3.33952716306378
CENPU	-0.568378343258127	8.25556049312765	-2.75608273596673	0.0131298789398297	0.829568880831092	-3.34054343210299
GPR153	0.368088877585812	7.25751104149233	2.75564994795455	0.0131419586124181	0.829568880831092	-3.34093676497837
SMG1P2	-0.424807561312181	9.09317545129739	-2.75554782177841	0.0131448106401178	0.829568880831092	-3.34102958020611
SMG1P5	-0.424807561312181	9.09317545129739	-2.75554782177841	0.0131448106401178	0.829568880831092	-3.34102958020611
GPRIN2	0.413970814819784	6.64753723967303	2.75020322654006	0.0132948978007311	0.829568880831092	-3.34588657243138
NOL11	-0.459514425738563	8.76917851575614	-2.74971475250113	0.013308696818868	0.829568880831092	-3.34633044869063
TFF1	-1.11956607405925	9.51128865198026	-2.74909242770007	0.0133262969132507	0.829568880831092	-3.34689594700566
MMRN2	0.474246163062951	7.18297388650108	2.74849045627365	0.0133433426227649	0.829568880831092	-3.34744294180122
SNRPG	-0.356835547187166	11.1083068429669	-2.74778624366816	0.0133633099751614	0.829568880831092	-3.34808282944841
ANXA11	0.370607505148629	8.25628580601996	2.74615092310964	0.0134097886697038	0.829568880831092	-3.34956872917794
SSX2IP	-0.352211561528162	6.85744184230735	-2.74477207728365	0.0134490982877236	0.829568880831092	-3.35082153854499
PSMA5	-0.467552546142914	9.34553310876786	-2.7435450545842	0.0134841724364301	0.829568880831092	-3.35193636366954
TRPC2	-0.643253974633467	4.26586879463535	-2.74079670900974	0.0135630516316787	0.829568880831092	-3.35443326916962
ZNF813	-0.411058850457724	6.3275706166523	-2.73996238027374	0.0135870847491051	0.829568880831092	-3.35519122980518
CLTC	-0.496733016155825	8.10460751913167	-2.73889279769245	0.0136179541308716	0.829568880831092	-3.35616288531574
ZNF675	-0.627726859562863	4.73597619145967	-2.73864797890793	0.013625029328537	0.829568880831092	-3.35638528531794
GRN	0.363409528018278	8.61646127699418	2.73444343004735	0.0137470907522343	0.829568880831092	-3.36020457154901
PGGT1B	-0.497551930451474	2.99234036056864	-2.73101986415719	0.0138472527254563	0.829568880831092	-3.36331409568989
CACNG1	-0.603034050484481	5.02622235512609	-2.72543735888131	0.0140120787302408	0.829568880831092	-3.36838384571091
CLDN5	0.828626482883615	7.44884622861081	2.72533895394718	0.0140150009631917	0.829568880831092	-3.36847320445561
NDUFAB1	-0.474747513478744	10.3922846433605	-2.72440899155928	0.0140426459558282	0.829568880831092	-3.36931766377734
PSMA6	-0.337627445209967	10.3389021200631	-2.72411042524314	0.0140515325033742	0.829568880831092	-3.36958877404899
GAS6	0.445757598380387	7.96017266405603	2.7204900655758	0.0141597184850041	0.829568880831092	-3.37287600707813
FMOD	0.430239020459163	8.69315250506457	2.7191984476814	0.0141985080874696	0.829568880831092	-3.37404868672028
TXNDC9	-0.438899780217168	9.71312008323081	-2.71812227514406	0.0142309051340381	0.829568880831092	-3.37502572350519
GP9	0.489289145749031	5.98474320024846	2.71531437590417	0.0143157674376282	0.829568880831092	-3.37757480350731
EBNA1BP2	-0.337593014766101	7.81796481755579	-2.71478167061215	0.0143319217892491	0.829568880831092	-3.37805838032129
MIR6733	-0.337593014766101	7.81796481755579	-2.71478167061215	0.0143319217892491	0.829568880831092	-3.37805838032129
DSN1	-0.472676310918314	6.03345559697506	-2.71467325261933	0.0143352117134581	0.829568880831092	-3.37815679849044
GINS1	-0.646648489459522	7.28343662907433	-2.71198479936929	0.0144170238416617	0.829568880831092	-3.38059717294834
FANCI	-0.599710499861299	5.31525126366437	-2.71067446804236	0.014457060176921	0.829568880831092	-3.38178651387888
CELSR3	0.473692206879286	5.74659943531977	2.70995533152977	0.0144790781154833	0.829568880831092	-3.38243922626846
MEF2A	0.382253180960885	6.87422405493841	2.70987816338811	0.0144814426919361	0.829568880831092	-3.3825092657233
ZNF529	0.338061067863695	5.81371409717927	2.70858609739486	0.0145210889280992	0.829568880831092	-3.38368194538899
RTP4	-0.661401116974053	6.49833865960211	-2.70790556011846	0.0145420125099961	0.829568880831092	-3.38429958071513
DNASE1L1	0.551908157204266	7.31844000290474	2.7057856516788	0.0146073755170087	0.829568880831092	-3.38622345450494
CCNB2	-0.750507823898586	7.23432473362973	-2.70533461963338	0.0146213183644724	0.829568880831092	-3.3866327601334
FCGR2B	0.442531724176487	6.89534761164521	2.69921123705574	0.014811875510269	0.829568880831092	-3.39218901167775
CEP76	-0.716309264379448	5.03252977001659	-2.69530570683181	0.0149346516018701	0.829568880831092	-3.39573218988611
VWF	0.641600091796407	8.37723697718653	2.69366524952093	0.0149865113528521	0.829568880831092	-3.39722029675919
WNT8B	-0.685543852443563	3.65216522338952	-2.69297450679905	0.0150083992402258	0.829568880831092	-3.39784686284292
GPSM2	-0.511845504132841	5.98783325347582	-2.68961407707516	0.0151153192520698	0.829568880831092	-3.40089484683314
