logFC	AveExpr	t	P.Value	adj.P.Val	B
CELSR2	-0.392597878574704	7.18986184619583	-3.61722650052958	0.00191417841191216	0.715154935429468	-2.89131982878383
HLA-DRA	1.05077335175065	9.20954607902129	3.60792925439146	0.00195456051966669	0.715154935429468	-2.89800108907425
HIGD1B	0.658105050329694	4.76692801060482	3.60506574263274	0.00196716746694309	0.715154935429468	-2.90006024429125
HAUS4	0.448896185499029	7.69321639369043	3.60181055007242	0.00198159683646068	0.715154935429468	-2.90240182971409
MIR4707	0.448896185499029	7.69321639369043	3.60181055007242	0.00198159683646068	0.715154935429468	-2.90240182971409
UNKL	-0.740373730219274	5.9214430214083	-3.57793010901768	0.0020907111663019	0.715154935429468	-2.91960484431542
SEC14L1P1	-0.606946027995387	4.07807304090663	-3.56909764774949	0.00213255993002781	0.715154935429468	-2.92597855962698
PRC1	-0.671774918490134	8.26280960337643	-3.55526803526879	0.00219975878895778	0.715154935429468	-2.93597007513067
KIF11	-0.572493714359011	6.86335797506521	-3.54428914873331	0.00225459583604879	0.715154935429468	-2.94391210912674
PPARG	0.675465519668071	5.06193520403908	3.53880543729674	0.00228249051368255	0.715154935429468	-2.94788229085487
TSPAN3	0.453950720515841	8.28287340231525	3.52437924940389	0.00235751627973896	0.715154935429468	-2.95833720998962
GREB1	-0.617099030111931	4.46913500614717	-3.51943299609712	0.00238379788150713	0.715154935429468	-2.96192529782843
MELK	-0.687885541950057	8.09536071028119	-3.51776201522539	0.00239274188083262	0.715154935429468	-2.96313784797854
CYP2B6	-0.722282047875167	6.27838367715573	-3.50878696892885	0.00244135229597199	0.715154935429468	-2.9696540008306
MAD2L1	-0.554562311957737	7.8648388241261	-3.50860315915618	0.00244235798249614	0.715154935429468	-2.96978751182709
GINS1	-0.72871653827631	7.23094858491102	-3.49667731132833	0.00250849163688841	0.715154935429468	-2.978454974249
AV8S2	0.751670333157859	4.91046907572251	3.4929295270121	0.00252963799559742	0.715154935429468	-2.98118083879335
TRAV13-2	0.751670333157859	4.91046907572251	3.4929295270121	0.00252963799559742	0.715154935429468	-2.98118083879335
ADRA2C	-0.621273882198178	6.4745690625188	-3.4863239037021	0.00256733921236791	0.715154935429468	-2.98598765556554
CCL27	-0.710284094241757	5.42185662214848	-3.47890419622029	0.00261034930948582	0.715154935429468	-2.99139045019531
ATP1A1	0.40805463642778	9.68534479233544	3.46460930819691	0.00269522993619174	0.715154935429468	-3.001810097572
SLC7A5	-0.673441720325836	6.53630480024738	-3.44113586445515	0.00284056197209151	0.715154935429468	-3.01894970488717
HLA-DQA2	0.53779597398856	8.10527420542977	3.42630829778188	0.00293632261079251	0.715154935429468	-3.02979493835843
PHLDA2	-0.452808624824822	7.08919043789434	-3.42094796718669	0.00297171918673166	0.715154935429468	-3.03371908828063
PIAS3	-0.399619704266866	7.86101383265294	-3.42047733567085	0.00297484699256322	0.715154935429468	-3.03406371200452
GSTP1	0.380537877421932	8.16899597599865	3.4145192054417	0.00301472641815934	0.715154935429468	-3.03842781447659
KRT5	0.657908298814614	6.46047423364345	3.40293206596542	0.00309379760480483	0.715154935429468	-3.04692134064938
FGA	-0.51326754853118	4.00734280001182	-3.39462223314024	0.00315175952298447	0.715154935429468	-3.05301769422315
ATP8A1	0.472321121103799	6.04409105860754	3.38391946335991	0.0032279912369495	0.715154935429468	-3.06087581418822
DLGAP5	-0.588524026499326	6.38298823513814	-3.38016323152755	0.00325517369159284	0.715154935429468	-3.06363533681142
HEBP1	0.482636609089275	9.97617797795934	3.37800341072531	0.00327090546169777	0.715154935429468	-3.06522243727804
DPP3	-0.656856351934426	6.63086326525943	-3.37379553779819	0.00330177022508062	0.715154935429468	-3.0683153088709
RPL19	0.494914442632795	11.6148773775131	3.37010202770405	0.0033290983446775	0.715154935429468	-3.07103098220165
NAA15	-0.425776658810885	7.171948406397	-3.36667389931002	0.00335466211260472	0.715154935429468	-3.07355225496287
MDM1	-0.496274725052571	6.00021476242151	-3.36192620002716	0.00339038538673036	0.715154935429468	-3.07704516997361
PTTG3P	-0.785787158582688	5.29192572068724	-3.35113794295029	0.00347295757804247	0.715154935429468	-3.08498705072703
TBR1	-0.642476583994215	6.32854952136329	-3.31403850258399	0.00377229380662844	0.715154935429468	-3.11234855656808
MLXIPL	-0.731632552709704	6.14184977000572	-3.306588069386	0.00383539543219385	0.715154935429468	-3.11785252082275
CLU	0.67442914399671	8.40136719463095	3.27551390394919	0.00410994378650817	0.715154935429468	-3.14083992625117
SERPINA3	-0.963289585360336	10.3916925312501	-3.2616687643947	0.0042383946257297	0.715154935429468	-3.15109787116302
DBI	0.479682446869381	10.857985153763	3.25646045390713	0.00428772785564523	0.715154935429468	-3.15495919187188
MAF	0.427553302143111	5.45818893675881	3.22197931161226	0.00462882607669077	0.715154935429468	-3.18055534161499
UGCG	-0.612896215060414	8.2165286075295	-3.21995975497706	0.00464960777453717	0.715154935429468	-3.18205621186735
CDC20	-0.810709084746465	5.35370489922119	-3.2189601049601	0.00465992816828663	0.715154935429468	-3.18279918794419
ZWINT	-0.415945814834892	9.42395295143058	-3.20361141951619	0.00482123160616511	0.715154935429468	-3.1942124603986
ICAM2	0.542550116898095	6.54066542792881	3.19860038504854	0.00487506731485907	0.715154935429468	-3.19794089151725
FGF17	-0.686921085574507	5.62703535783668	-3.19546210364968	0.00490908219462641	0.715154935429468	-3.20027646009533
ZNF32	0.377581246874688	7.52041204655584	3.19090077149957	0.00495893527313695	0.715154935429468	-3.2036718356038
SMC1A	-0.554564936013945	7.12221991292018	-3.18398322848543	0.00503548653172992	0.715154935429468	-3.20882279865755
RPL13AP6	0.65411637475998	11.4612179825027	3.18189642705052	0.00505880555880949	0.715154935429468	-3.21037706914182
IFNGR1	0.365043277650003	8.76674644890255	3.17974447049769	0.00508296320361638	0.715154935429468	-3.21198005521583
IL1RAP	0.743417320753231	3.69000226328421	3.17894327029603	0.00509198616843894	0.715154935429468	-3.21257691528132
RRAGD	0.447311734673721	6.65657048812351	3.17354496731024	0.00515319016850062	0.715154935429468	-3.21659910110481
CES3	-0.425966773919642	7.04939627359309	-3.17013955971389	0.0051921685746253	0.715154935429468	-3.21913701758157
CCP110	-0.570200465027482	7.64798524194418	-3.16098216677569	0.00529841851895557	0.715154935429468	-3.22596394356315
CEP55	-0.830296346876605	6.89938949635548	-3.15707380863111	0.00534440965147557	0.715154935429468	-3.22887866030713
TRAV21	-0.439094879211363	4.81172537277133	-3.15458968222894	0.00537384368000032	0.715154935429468	-3.23073154066053
HECTD4	-0.40074795129635	7.82546669704885	-3.14865818548557	0.00544476662868499	0.715154935429468	-3.23515672386601
KDM4B	-0.421758159615194	6.8470006903778	-3.14792145308734	0.00545363928247068	0.715154935429468	-3.23570645455638
RPL11	0.523778106143464	10.6994272698338	3.14371068147136	0.00550462213195655	0.715154935429468	-3.23884881271031
KCNC4	-0.625618025270404	5.15143891687557	-3.13754696899162	0.00558009028939771	0.715154935429468	-3.24344976691635
CKS2	-0.570963267970838	8.73649734936411	-3.13549216666376	0.00560547281886642	0.715154935429468	-3.2449838993625
CA11	0.829155216705811	5.91396925120198	3.13229493960018	0.00564519160001291	0.715154935429468	-3.24737127859897
SPTBN2	-0.615495434430004	5.47844883400087	-3.13063421183167	0.00566593082209622	0.715154935429468	-3.24861149367744
PKD2L2	-0.869032438236191	4.03464470784512	-3.12965543566423	0.00567818859554722	0.715154935429468	-3.24934248006211
SETD4	-0.448371644229137	6.13938356850894	-3.12954721031339	0.00567954555043184	0.715154935429468	-3.24942330886226
ACSM2A	-0.534702890573344	5.52698307762747	-3.12088701368412	0.00578916036488948	0.715154935429468	-3.2558925677767
ACSM2B	-0.534702890573344	5.52698307762747	-3.12088701368412	0.00578916036488948	0.715154935429468	-3.2558925677767
ABCG5	0.716620608876449	2.78661655161129	3.11819158121944	0.00582369624169655	0.715154935429468	-3.25790661626378
KDM4C	-0.329511764220246	6.61480041628252	-3.11354420498087	0.00588371408364034	0.715154935429468	-3.26137975542976
KIF20A	-0.632061044283829	7.03291964133505	-3.1123810845022	0.00589882909450666	0.715154935429468	-3.26224910849702
ZNF587B	-0.471898369669866	8.12293852457417	-3.10278785038825	0.00602494676389722	0.715154935429468	-3.26942111205096
RIT1	0.427454455598618	6.40237087151762	3.10157151873805	0.00604112375352515	0.715154935429468	-3.27033067029569
DHRS3	0.350029677352188	7.69397825101293	3.0958092669927	0.00611833740328555	0.715154935429468	-3.27464026072917
MDN1	-0.533216871067557	7.71232788115512	-3.09418500274949	0.00614027548647497	0.715154935429468	-3.27585523989108
CARF	-0.669199227498779	4.21375303160323	-3.09399177915132	0.00614289034873382	0.715154935429468	-3.27599978020144
PFDN5	0.461274213016611	10.1283458264482	3.09282048406057	0.00615876451152623	0.715154935429468	-3.27687598900564
APOBEC3B	-0.451817016152901	7.41447860248505	-3.08736414687654	0.00623324032215122	0.715154935429468	-3.2809582669233
BSG	0.894891795973618	6.4191426535553	3.08581423876643	0.0062545550762118	0.715154935429468	-3.28211803243622
S100A4	0.613148506092931	8.20089586154558	3.0851796061975	0.00626330317299156	0.715154935429468	-3.28259293663993
TMEM176B	0.500602992074804	7.80946476777919	3.07052408662581	0.0064686672366403	0.715154935429468	-3.29356322201748
EVL	-0.349932769727731	8.95534004727307	-3.07001415602541	0.00647592944677297	0.715154935429468	-3.29394504058981
CTSA	0.93245144806802	7.43979523695859	3.06695033540156	0.00651973030874126	0.715154935429468	-3.29623928162424
HMOX1	0.546452294208872	7.40841173271283	3.0600165234591	0.0066199236973845	0.715154935429468	-3.30143241839357
CD37	0.711602314411501	4.81087478442752	3.05714543262854	0.00666184777537922	0.715154935429468	-3.3035831371342
HMGB2	-0.642851431053767	10.3763705281777	-3.05494318371463	0.00669418014243315	0.715154935429468	-3.30523298261365
TPX2	-0.520137539036055	7.26953273348208	-3.05484612837863	0.0066956085664323	0.715154935429468	-3.30530569599801
CDH13	0.53592184132838	3.73629660375017	3.05278350193812	0.00672603567802106	0.715154935429468	-3.30685106569628
SLC44A4	0.395558304933926	7.26652292041063	3.05252457678208	0.0067298647288878	0.715154935429468	-3.30704506676794
ELN	0.325596895977441	6.10055538419373	3.05169483617576	0.0067421494221348	0.715154935429468	-3.30766676647352
PTGDS	0.721362660524143	7.34425236040856	3.03725548411037	0.00695945265418978	0.715154935429468	-3.31848861932733
HYDIN	-0.81164216148635	5.02013634556353	-3.03408058655345	0.00700813741933458	0.715154935429468	-3.32086881827951
HYDIN2	-0.81164216148635	5.02013634556353	-3.03408058655345	0.00700813741933458	0.715154935429468	-3.32086881827951
LOC101930373	-0.81164216148635	5.02013634556353	-3.03408058655345	0.00700813741933458	0.715154935429468	-3.32086881827951
LOC101930241	0.478253067504413	5.77873071876296	3.0314580386117	0.00704860159513132	0.715154935429468	-3.32283511155828
TPSAB1	0.44184649049339	5.74495412430347	3.03007067963182	0.00707009928366717	0.715154935429468	-3.32387537168467
TOP2A	-0.894074793474012	7.51580809864339	-3.02875760593934	0.00709050452346819	0.715154935429468	-3.32485997446395
OPA3	-0.713650532272203	5.37159545220276	-3.02717111424939	0.00711523497890053	0.715154935429468	-3.32604965363928
NPBWR2	-0.633692564183668	4.35854077029177	-3.0245756535489	0.00715587404667734	0.715154935429468	-3.32799606772994
AGO4	-0.403099156962319	5.95109151832325	-3.02309597420722	0.0071791432401451	0.715154935429468	-3.32910579463651
EGR3	-0.756760490731305	6.61254763387693	-3.0155990410874	0.00729817197622225	0.715154935429468	-3.33472910433313
COIL	-0.395996468783254	7.32347397406011	-3.0137487651256	0.00732784214330812	0.715154935429468	-3.33611715724718
FOSB	-0.48952368295547	4.88103830752611	-3.00964808858075	0.00739401636274927	0.715154935429468	-3.3391937005069
CENPN	-0.565393461885085	5.14529274841265	-3.00816995398558	0.00741801144363902	0.715154935429468	-3.34030276455619
LOC101060233	0.314436895277137	3.54928871938615	3.00772968250672	0.0074251731133124	0.715154935429468	-3.34063311519026
OPN1LW	0.314436895277137	3.54928871938615	3.00772968250672	0.0074251731133124	0.715154935429468	-3.34063311519026
OPN1MW	0.314436895277137	3.54928871938615	3.00772968250672	0.0074251731133124	0.715154935429468	-3.34063311519026
OPN1MW2	0.314436895277137	3.54928871938615	3.00772968250672	0.0074251731133124	0.715154935429468	-3.34063311519026
LGALS1	0.741022971185993	10.4127070794008	3.00551824083613	0.00746124705642618	0.715154935429468	-3.34229249753524
RP3-522P13.1	0.380894247669257	5.42203638056634	3.00447674931023	0.00747829511290982	0.715154935429468	-3.34307402937174
DGCR8	-0.383371086501125	6.88908276108564	-3.00438674649256	0.00747977013085077	0.715154935429468	-3.34314156826454
MIR1306	-0.383371086501125	6.88908276108564	-3.00438674649256	0.00747977013085077	0.715154935429468	-3.34314156826454
C7orf43	-0.575282720814395	6.98943950769179	-3.00151150303217	0.00752704002808564	0.715154935429468	-3.34529926493195
TRAF3IP1	-0.541370427087289	5.83681990502298	-3.00020101870024	0.00754868077815547	0.715154935429468	-3.34628276117626
ECT2	-0.489142453212314	7.94906399769452	-2.99811612831562	0.00758323410850792	0.715154935429468	-3.34784750848675
EEF1B2	0.305305194055744	11.3205566031637	2.99226908313415	0.0076809584152966	0.715154935429468	-3.35223628593885
SNORA41	0.305305194055744	11.3205566031637	2.99226908313415	0.0076809584152966	0.715154935429468	-3.35223628593885
IL32	0.388858679536068	3.44881807946926	2.99198181841875	0.00768579092788716	0.715154935429468	-3.35245192352668
PCTP	0.598442233075173	6.38317803390143	2.98579920988285	0.00779051491200487	0.715154935429468	-3.35709333393714
PAPPA	-0.502684560865909	5.70201889989878	-2.97872973946873	0.00791195557055018	0.715154935429468	-3.36240140573913
C1orf123	0.454645531371083	7.87512481914114	2.97865384789695	0.00791326914614663	0.715154935429468	-3.36245839341789
MRPS28	0.463785116146359	7.92021269995768	2.96758518096999	0.00810713081423132	0.715154935429468	-3.37077103032696
HSPB8	-0.486055691386968	7.90386147206736	-2.96749051109233	0.00810880857499385	0.715154935429468	-3.37084213693478
HSD17B7	-0.299242726831465	8.29510721382445	-2.96212889011343	0.00820437891866041	0.715154935429468	-3.37486949161611
KCNE4	-0.463413501149777	6.79280130717721	-2.96098076748073	0.00822498534760004	0.715154935429468	-3.37573195784132
TCHH	-0.7588309436043	5.55020199939113	-2.96055149949258	0.0082327026780221	0.715154935429468	-3.37605442795465
PRCP	0.356323089905581	9.50626525165847	2.95961667025037	0.00824953318395712	0.715154935429468	-3.37675669032267
HSPB7	-0.627440855387776	5.68413045326647	-2.95834306423691	0.0082725165584071	0.715154935429468	-3.37771347030126
FES	0.64467940654771	3.98290493965022	2.95460319392742	0.00834036455772732	0.715154935429468	-3.38052314191489
GRAMD3	0.593782213978335	5.69717729639304	2.95301181091461	0.00836939811811618	0.715154935429468	-3.38171877177098
ARHGAP22	0.597117115793957	3.41114896974273	2.94928508032126	0.00843777252571907	0.715154935429468	-3.38451886440305
LILRB5	0.806208981798017	4.41488685012122	2.94777994391424	0.00846554019108773	0.715154935429468	-3.38564981029708
COL21A1	0.436412394591747	6.50132171923536	2.94772924540453	0.00846647704469073	0.715154935429468	-3.38568790525285
TPSB2	0.379179111464394	6.69689033569984	2.94628044255722	0.00849329176703682	0.715154935429468	-3.38677655355646
TEX11	0.40925382875955	2.86251904644545	2.9438276970896	0.00853887496864155	0.715154935429468	-3.38861964247911
SKIL	-0.408804350631113	4.97897506677283	-2.93980492204592	0.00861414906918587	0.715154935429468	-3.39164268771211
FGGY	0.407779665615331	6.83621893488578	2.93846413040145	0.00863938018291199	0.715154935429468	-3.39265031625071
COMMD9	0.433108740656068	7.04769381120111	2.93765115701253	0.00865471354944783	0.715154935429468	-3.39326129129067
EGLN2	-0.47449304498722	8.04723123740194	-2.93551073937035	0.00869520954375776	0.715154935429468	-3.39486992230695
RAB4B-EGLN2	-0.47449304498722	8.04723123740194	-2.93551073937035	0.00869520954375776	0.715154935429468	-3.39486992230695
CTAGE4	-0.311541478897103	7.34111179167668	-2.93289868853428	0.008744876837863	0.715154935429468	-3.39683308619736
CTAGE8	-0.311541478897103	7.34111179167668	-2.93289868853428	0.008744876837863	0.715154935429468	-3.39683308619736
CTAGE9	-0.311541478897103	7.34111179167668	-2.93289868853428	0.008744876837863	0.715154935429468	-3.39683308619736
TXNRD3	0.374497574903159	6.23322734917243	2.93248107963366	0.00875284291362879	0.715154935429468	-3.39714696019025
TXNRD3NB	0.374497574903159	6.23322734917243	2.93248107963366	0.00875284291362879	0.715154935429468	-3.39714696019025
VPS13A	-0.406968870146153	6.00482397340503	-2.93220968795385	0.00875802358978111	0.715154935429468	-3.39735093874468
NOP10	0.361881059343556	9.44085727346996	2.92959018981273	0.00880818053067298	0.715154935429468	-3.39931980404048
CD59	0.315302524296511	10.016419391796	2.92782872592317	0.00884206417748359	0.715154935429468	-3.40064379935195
PAFAH1B2	0.649345753113897	6.26960471595826	2.92711308657434	0.0088558662129863	0.715154935429468	-3.40118171616931
ETV4	-0.702897650895449	4.93914137596318	-2.92647950583411	0.00886810301069971	0.715154935429468	-3.40165795773312
KIAA0101	-0.30576648649281	8.54866117481321	-2.92599286708492	0.00887751290269632	0.715154935429468	-3.40202375095908
XPNPEP2	-0.600281988110886	5.16706822576923	-2.92502086428193	0.00889633692120635	0.715154935429468	-3.40275438717273
SNX17	0.544595618860596	7.19048723912583	2.92195332913835	0.00895599666302043	0.715154935429468	-3.4050602635835
IL17RB	-0.500036107710534	7.2652274032018	-2.91992028720885	0.0089957495273019	0.715154935429468	-3.4065885635167
BMP3	0.786733070108472	5.31823549710406	2.91942004760623	0.0090055570010284	0.715154935429468	-3.40696461559116
RPL10A	0.414889084418461	10.5106202463437	2.91694290070102	0.00905427519939784	0.715154935429468	-3.40882683349037
PTENP1	0.397410933549438	7.40671730700461	2.91460051001012	0.00910057717696972	0.715154935429468	-3.41058780372868
HAND2	0.495940841028608	3.44516738465102	2.91203725638519	0.00915150689836653	0.715154935429468	-3.41251487601879
LIPA	0.643993035949588	10.1360659942299	2.90822914346131	0.00922767929706245	0.715154935429468	-3.41537795544854
ALDH1A3	0.655553923684523	6.40834669818562	2.90760416786747	0.00924023879002669	0.715154935429468	-3.41584784758778
RARRES2	0.621615813097009	7.64099685054144	2.90198380487101	0.00935392918992226	0.715154935429468	-3.42007370615564
SEPW1	0.40437835550959	9.64681151140095	2.90121091766383	0.0093696685670667	0.715154935429468	-3.42065484777599
PPRC1	-0.272332018122646	6.55636269954373	-2.90075028678078	0.00937906118375382	0.715154935429468	-3.42100120300761
TAOK1	-0.66492451193705	7.81814196515108	-2.88999903077416	0.00960088538828828	0.715154935429468	-3.42908568133344
ARHGEF4	0.415081377689414	5.17319067758435	2.88980053210078	0.00960502808645934	0.715154935429468	-3.42923495127054
CNN3	0.452981403390307	8.66269868330096	2.88825863623965	0.00963726643921782	0.715154935429468	-3.43039445725451
ID1	0.468174837398139	6.80724613994303	2.88681041202541	0.00966764127838815	0.715154935429468	-3.43148353566785
PSEN2	-0.271918696780684	6.49760958060321	-2.88337643605458	0.00974003431952364	0.715154935429468	-3.43406596830896
ZXDC	-0.350736381723984	5.77189999683875	-2.88302411031629	0.00974749133047412	0.715154935429468	-3.43433092957212
PLN	0.430925135365884	5.552345069699	2.879585139542	0.00982056708661518	0.715154935429468	-3.43691719098869
PTPRT	0.735527972678072	6.28587756613023	2.87951085372988	0.00982215142009953	0.715154935429468	-3.43697305795943
VIM	0.858445273706003	10.8118025250677	2.87697453225994	0.009876392931186	0.715154935429468	-3.43888052608597
PMAIP1	-0.772275640260176	5.96715835987629	-2.87595248440109	0.00989833183556948	0.715154935429468	-3.43964917702297
SLC26A4	-0.536422371502274	4.9730795465893	-2.87237692535158	0.00997545355931072	0.715154935429468	-3.44233828250379
EDC4	-0.434055308864327	5.85528885928398	-2.87175093393479	0.00998901506754167	0.715154935429468	-3.44280908355076
OR7E14P	-0.493243244820134	6.19172227540389	-2.87048021853681	0.0100165985466261	0.715154935429468	-3.44376477902278
KPNA2	-0.391517443611682	9.65378238255821	-2.86036555289669	0.010238789335357	0.717794521035079	-3.4513721424515
FBXO5	-0.513300675106485	6.35553337987325	-2.85875989668096	0.0102744947370939	0.717794521035079	-3.45257980319996
KIF5A	-0.374034226971958	6.88398699070791	-2.85274761483545	0.0104092590908856	0.717794521035079	-3.4571018629218
MS4A4A	0.627641331265129	7.35629901148699	2.84728799671214	0.0105331080434909	0.717794521035079	-3.46120829037098
ZNF480	0.647697661270281	4.90042084292493	2.84555323860966	0.010572756182177	0.717794521035079	-3.46251308647873
RNF24	-0.438292852067548	5.65028697849362	-2.84227923543949	0.0106479754819062	0.717794521035079	-3.46497562716017
TREM2	0.826914260608982	4.93309982497139	2.8417650890758	0.0106598345147192	0.717794521035079	-3.46536234237308
SLC9A7	-0.674600821585381	3.93289221763328	-2.84073747651573	0.0106835749704438	0.717794521035079	-3.46613526115965
TIMP4	-0.711604670034459	4.47628695282813	-2.83542839876154	0.0108070402946342	0.717794521035079	-3.47012847761274
APITD1	-0.402109978103613	7.32263763482992	-2.83339105339881	0.0108547831009279	0.717794521035079	-3.4716608587627
APITD1-CORT	-0.402109978103613	7.32263763482992	-2.83339105339881	0.0108547831009279	0.717794521035079	-3.4716608587627
TECTA	-0.645788226900315	5.63121636983567	-2.83032861961877	0.0109269293036279	0.717794521035079	-3.47396424635083
SMARCA2	0.34398979275153	6.29341434671918	2.82754654759893	0.0109928699870318	0.717794521035079	-3.4760567487903
CENPU	-0.404006300716517	8.32941607978309	-2.82526693805139	0.0110471862045608	0.717794521035079	-3.47777131860993
DLL3	0.762024613248738	5.65592992316628	2.8247320550331	0.0110599681582082	0.717794521035079	-3.47817362015103
CP	-0.69404129110499	6.06103383000995	-2.822352597826	0.0111170018172679	0.717794521035079	-3.47996327258913
PLEK	0.37142960977453	6.95693381435712	2.81874550104007	0.0112040001774641	0.717794521035079	-3.48267623501824
ITPR1	0.421729511564051	6.29172027806967	2.81860314547079	0.0112074469837741	0.717794521035079	-3.4827833023853
CYCSP33	0.561461604950586	3.80778662682273	2.81383720512783	0.0113234326813296	0.717794521035079	-3.486367783937
TYROBP	0.503511222941253	9.01356620925713	2.80558954369812	0.01152687926674	0.717794521035079	-3.49257066190609
HLA-DMA	0.362078806062297	8.91873583211368	2.80406955158351	0.0115647541500459	0.717794521035079	-3.49371377794193
KIFC1	-0.568340444600739	5.91448322594091	-2.80321779242915	0.0115860303183728	0.717794521035079	-3.49435434144329
HEXB	0.328187851679517	10.1117326407641	2.80109347663619	0.0116392575974633	0.717794521035079	-3.49595191092158
VRTN	-0.54515776659831	6.37122318670939	-2.79835624946179	0.0117081881583678	0.717794521035079	-3.498010375792
MUL1	0.560997958945269	7.71730053870676	2.79824016860374	0.0117111200196883	0.717794521035079	-3.49809767057756
FBL	0.32682228299592	9.39284183983736	2.79723584784654	0.0117365156387265	0.717794521035079	-3.49885293345534
NFIB	0.332580075987326	6.45845850490713	2.79552361403416	0.0117799336724146	0.717794521035079	-3.50014054195026
KIAA1456	-0.760750983729654	5.32620932144799	-2.79448331798237	0.011806388223617	0.717794521035079	-3.50092284058381
DPT	0.785351147240815	7.07623912871024	2.79007194310986	0.011919203269341	0.717794521035079	-3.50424009565223
DNAJC24	-0.456739530427403	9.05600587565633	-2.78970619448834	0.0119286030761483	0.717794521035079	-3.50451512423098
RAVER2	-0.832531268443596	5.22044731040702	-2.78969819203715	0.0119288088200675	0.717794521035079	-3.50452114174861
CAMSAP1	-0.307907331313522	5.75805047039454	-2.7878755537931	0.0119757578138992	0.717794521035079	-3.50589167916009
FOXI1	0.544358424046679	5.80588404690297	2.78776939855714	0.0119784977000883	0.717794521035079	-3.50597150208797
DNMT3B	-0.471942207259801	7.05522613321165	-2.78714438444162	0.0119946416213506	0.717794521035079	-3.50644147675405
RP3-359N14.1	-0.630445593694141	4.59480354240291	-2.78517582729014	0.0120456252888929	0.717794521035079	-3.50792169869877
CLUHP3	-0.507639680219201	6.91058242221024	-2.78478439675942	0.0120557876840602	0.717794521035079	-3.50821602435575
DGCR2	-0.37743564416365	7.19688157402985	-2.78470170217974	0.0120579356681911	0.717794521035079	-3.50827820416303
KIAA1598	-0.318442126701134	8.87857782020125	-2.78446734948844	0.0120640249513544	0.717794521035079	-3.50845441861992
TMEM143	-0.565883437991373	4.26783905532491	-2.78398438295229	0.0120765833708532	0.717794521035079	-3.50881756937779
PPL	-0.319919993505533	7.31429303331053	-2.78256823464821	0.0121134793003509	0.717794521035079	-3.50988238437271
GABARAPL2	0.278048808168374	10.2999271458806	2.77662681193291	0.0122694564192269	0.717794521035079	-3.51434960777419
WDHD1	-0.412546917562337	4.77533664816129	-2.7726767064549	0.0123742197271672	0.717794521035079	-3.51731942616877
HTR1E	-0.622856554129887	5.6403586994163	-2.76947920168209	0.0124596499417434	0.717794521035079	-3.51972330350258
RPL18A	0.58134626930317	9.78223090239887	2.76852251108728	0.0124853202035623	0.717794521035079	-3.52044252134955
SNORA68	0.58134626930317	9.78223090239887	2.76852251108728	0.0124853202035623	0.717794521035079	-3.52044252134955
