logFC	AveExpr	t	P.Value	adj.P.Val	B
IGSF3	-0.7019324808803	8.46095694682359	-3.67387695884686	0.000318833171984469	0.110679989949208	0.101793904716082
MXRA8	0.793097509203223	9.82051857243194	3.67377391201516	0.000318952414273702	0.110679989949208	0.10148069843507
SH3BP5	0.676052494055616	9.0540123283024	3.67272820540809	0.000320164854539691	0.110679989949208	0.0983027359657491
PTGIS	0.637345933110086	5.99735446017796	3.6630833032648	0.000331554608640189	0.110679989949208	0.0690270882241277
RUFY2	-0.689211037824684	6.37508839164851	-3.66156312995728	0.000333384316553875	0.110679989949208	0.0644187216299112
ID3	0.906533894768122	7.38214885648481	3.66127388335606	0.000333733536438483	0.110679989949208	0.0635420596746741
OGN	2.04311491193354	5.96599827478166	3.66114810023324	0.000333885507516828	0.110679989949208	0.0631608485069108
ANK3	-0.674938912305704	7.5456555864853	-3.6554525806892	0.000340835673727394	0.110679989949208	0.0459109431141664
TACC2	-0.557611002057517	7.29822351870591	-3.65389583356971	0.000342758977883246	0.110679989949208	0.0411999776654461
EMP3	1.13014006845675	7.5867584390317	3.63516130863319	0.000366722586893961	0.114357622524788	-0.0153614255243113
MFAP2	1.25407092786417	7.77968300686482	3.63250489732432	0.000370245681034645	0.114357622524788	-0.0233616053557659
IGF1	1.16681832884741	7.21792069753176	3.62032547516188	0.000386811326780793	0.116932241083011	-0.059978722277136
KIAA0101	-0.641045114624398	8.19012899251449	-3.60283282372103	0.00041182981552743	0.120453448001065	-0.112388584210778
MCM4	-0.595796502843966	5.43363000173217	-3.60040844570438	0.000415415185251422	0.120453448001065	-0.119635385686442
HIGD1B	1.21881291389488	5.28962715194302	3.56494018906525	0.000471347652000493	0.13393814879246	-0.225183443718592
CD248	0.739224678512356	8.1939446381824	3.55836388361069	0.000482467879995944	0.134409875274164	-0.244656318691256
ESRRG	-1.05094815448696	6.20573003598626	-3.54952666601147	0.000497800266946301	0.13601434986102	-0.270775909837256
HYOU1	-0.594706156285392	9.06453572724662	-3.5430773977539	0.000509277609613672	0.136333142918016	-0.289802822399997
NIPA2	-0.40782331591658	8.41708759664177	-3.53818046945054	0.00051815806007692	0.136333142918016	-0.304230339243999
NBL1	1.22010246491871	9.15497422920394	3.52648250397929	0.000539964825485322	0.139487640736281	-0.338626727164133
BZW2	-0.654443306626186	9.4925930000732	-3.52021272537037	0.000552004791171327	0.140051501302897	-0.357022365054939
NDN	0.758463212769261	8.71417728152377	3.50560073686756	0.000581050510432266	0.144834485126695	-0.399786087139016
GGCT	-0.726852953721712	10.7326147493021	-3.49270187296547	0.00060787778677081	0.146504385533559	-0.437410230689435
LRRC17	1.02222107007967	8.34897775696999	3.49246899027603	0.000608372659521396	0.146504385533559	-0.438088429733515
SPARC	0.79931896993134	11.4922174249171	3.48493139798406	0.000624595665812144	0.147904253664316	-0.460018515450979
SCAF8	-0.461004178345933	8.43422943136515	-3.44786889078597	0.00071044093904587	0.16285819743383	-0.567260225872522
DTL	-0.97185910307341	7.38748130311324	-3.44343430549208	0.000721422988971472	0.16285819743383	-0.580026143562872
MINOS1-NBL1	0.945750226836648	10.1471501183036	3.44118331884552	0.00072705813494893	0.16285819743383	-0.586500713261787
RARRES2	1.20260236662801	8.24379602313922	3.43859233632289	0.000733595483936169	0.16285819743383	-0.593948731008731
FXYD3	-0.657520369668319	9.42124735528699	-3.43403824263823	0.000745219651566907	0.162893550914809	-0.607028240107615
MXRA7	0.546986765402508	10.2945192307746	3.42221450299692	0.000776209942477594	0.165439037561477	-0.640917011511354
CILP	1.08716962051427	9.85251218409716	3.4173175280483	0.000789395080197262	0.165439037561477	-0.654923168633463
EFEMP2	0.735722569658693	8.41336544149547	3.41643363501382	0.000791797195536346	0.165439037561477	-0.657449414229347
CENPM	-1.31325450408183	5.39352848066325	-3.41058600635404	0.000807862238380814	0.166349372216154	-0.674148322161808
MAGEA1	-1.11275410012387	4.26862744299191	-3.398026497733	0.000843403533492929	0.171186820055251	-0.709931043569942
MDFIC	0.688351028277876	6.5297035329315	3.39041720347095	0.000865642726048454	0.171546866183775	-0.73155509902334
LARP6	0.603911306074582	7.27213964039912	3.38761838186782	0.000873959748711332	0.171546866183775	-0.739498281534908
LRRN3	0.762749136167816	6.36740909625336	3.38166800930174	0.000891890922949874	0.171546866183775	-0.756366938531692
GLT8D2	0.610895797413299	7.47221084557895	3.38114830248962	0.000893473261373828	0.171546866183775	-0.757839037826531
FKBP9	0.575425942572776	9.2191828913102	3.36113434953021	0.000956444406130856	0.179297262826629	-0.814381307835949
CLEC11A	0.892352142742702	6.87441518068943	3.36032417055381	0.000959078827056858	0.179297262826629	-0.81666408106715
CUL2	-0.462884846385668	6.0741019894579	-3.35070362389523	0.000990884078755865	0.179945441062252	-0.843734769458378
C1S	1.01154887455309	10.5722868512814	3.34772946401775	0.00100091418383078	0.179945441062252	-0.852090017781341
FLRT2	0.648902590809863	6.77017325777049	3.34412228486375	0.00101320631228746	0.179945441062252	-0.862214991778279
LOC100506718	0.648902590809863	6.77017325777049	3.34412228486375	0.00101320631228746	0.179945441062252	-0.862214991778279
MYO1F	0.789499791583538	7.59136820631982	3.34008365694841	0.00102713586108279	0.180167238447706	-0.87353980248901
PDE12	-1.13374373010762	4.67871476118614	-3.33584128171751	0.00104196054721691	0.180538725059242	-0.885423202787139
NINJ2	1.33518357397148	7.00271380928056	3.33010837198169	0.0010623112492246	0.18184720757811	-0.901461012528866
SERPINF1	0.88930241131172	10.0525460544304	3.32426791008161	0.00108342470505347	0.183253550111901	-0.917775149776488
GAS6	0.759326415501629	8.39013557202432	3.31842290159381	0.00110494604229718	0.184694980811275	-0.934077161795813
EMX2	1.42668622493287	4.96386539724068	3.30208343264171	0.00116724207901511	0.192839249519148	-0.97951682542134
PBK	-0.878612825170393	6.45503180916329	-3.29342329304607	0.00120157254524388	0.195494077721849	-1.00352157380425
EMILIN1	1.50007612988329	4.75261055806016	3.28801119906373	0.00122350244486874	0.195494077721849	-1.01849538717317
FCGRT	0.966593579625105	8.48950635369048	3.28119250392813	0.00125166281601456	0.195494077721849	-1.03733043412098
TNFAIP6	0.751031512323021	7.90855498822667	3.27847798623641	0.0012630405220537	0.195494077721849	-1.04481919695853
COL16A1	0.81594506383971	7.93084565752349	3.2784777098166	0.0012630416855364	0.195494077721849	-1.04481995926622
GNG11	0.786655943738581	8.06251935690599	3.26970228921655	0.00130048563543326	0.195494077721849	-1.06899255887417
CTSO	0.523244914525559	8.93538689099184	3.26892809908518	0.00130383816984869	0.195494077721849	-1.07112242265345
PTGFR	1.71523204026045	3.71025121052089	3.26838599984226	0.00130619045076866	0.195494077721849	-1.07261352320842
KHDRBS3	0.706585441908532	6.70934181485019	3.26816593289388	0.00130714649377644	0.195494077721849	-1.07321877892398
CERS6	-0.671229388611815	9.02299895718962	-3.25003395446739	0.00138819373630095	0.202521810477143	-1.12296571417656
GPATCH2L	0.706223492117767	5.6144245291102	3.24483890250232	0.00141226225765884	0.202521810477143	-1.13717443021883
RAP1GAP2	-1.28858058978817	5.96321911608085	-3.24426665799132	0.00141493704770429	0.202521810477143	-1.13873833490934
RRM2	-1.03451352289851	7.69329046596005	-3.24412970319077	0.0014155779013068	0.202521810477143	-1.1391125872495
OR7A10	0.975409066610538	4.42420844001865	3.24203637410085	0.00142540688680422	0.202521810477143	-1.14483125144902
LAMA2	0.590045307960585	6.16941359949127	3.21714711873546	0.00154723731689587	0.217388679803874	-1.21257811169756
SRPX	0.893474481438219	8.57597883763575	3.21452022537518	0.00156064508305146	0.217388679803874	-1.21970173123821
SEC61A2	-0.660885812423802	5.48905342276761	-3.21128604652158	0.00157730067666148	0.21757561178647	-1.22846520378916
SS18L1	-0.516794408198068	7.24172238678666	-3.19921584617647	0.00164092919716705	0.224176173397591	-1.26110301534355
LDHB	0.741058091232571	10.885236157944	3.18644228821527	0.00171085462098275	0.227800497223395	-1.29552552622603
ALDH1B1	0.633595782889759	5.26984164635622	3.1831109860777	0.00172954011392896	0.227800497223395	-1.30448297115949
KIF18B	-0.618444506262935	7.03909133602656	-3.18245931270259	0.00173321745899104	0.227800497223395	-1.3062342772319
BUB1B	-0.673168334063358	7.15009134473911	-3.18245569586357	0.00173323788877091	0.227800497223395	-1.30624399624288
NUP50	-0.367909536958975	5.91118382695687	-3.17938792056826	0.00175064694219425	0.227800497223395	-1.31448410054258
PPIC	0.637435135190723	9.2453625493235	3.177113545712	0.00176365812884103	0.227800497223395	-1.32058861867106
NGFRAP1	0.696703108351212	11.6423895677956	3.16203976905145	0.00185218405747561	0.233411783336	-1.36095040064921
HIVEP2	0.611337337690006	6.54463987307515	3.16197261325018	0.00185258750833617	0.233411783336	-1.36112984114906
SPON1	0.818426912794595	7.25531453473891	3.16134101375934	0.00185638594573255	0.233411783336	-1.36281731314989
FSCN1	0.808874267553081	6.36308485893459	3.15654112341657	0.00188548917082291	0.23354653516684	-1.37563171740629
ITGA5	0.927332346464677	6.84608866866896	3.1557489159981	0.00189033301972034	0.23354653516684	-1.3777450520687
SSPN	0.727225165738688	7.52118282704819	3.15187608296063	0.00191417933432713	0.234453965363102	-1.38806971998919
LMO2	0.455959000031715	8.59603050606946	3.14659230390134	0.00194716290083018	0.236378917030926	-1.4021378894278
ZMYND11	-0.322175513801671	8.46540656619566	-3.14028131567021	0.00198724829698203	0.236378917030926	-1.41891382930781
VAMP5	0.493014927877688	4.96399080856061	3.13735420913664	0.0020060985283065	0.236378917030926	-1.42668464128799
ANXA1	0.739708315957781	9.90785132778884	3.1337838455182	0.00202931532171773	0.236378917030926	-1.43615452561341
TUBA1A	0.735833156147184	11.6723201476328	3.13232623959934	0.00203886490310143	0.236378917030926	-1.44001789147498
MLLT11	-0.588270786008559	8.72489587912799	-3.12882535054343	0.00206197132662919	0.236378917030926	-1.44929049030623
CD300C	0.500957926798098	6.19506546844685	3.1283145018668	0.00206536319738369	0.236378917030926	-1.45064278197062
WHSC1	-0.460106225334128	4.94173341397921	-3.1275980039313	0.00207012921264853	0.236378917030926	-1.45253912996768
PTPLAD1	-0.557705527489063	7.01613647675758	-3.12617444145906	0.00207962870417129	0.236378917030926	-1.45630572386391
HTRA1	0.751551900661823	10.8597103567095	3.11402471619759	0.00216236077316226	0.243831919564201	-1.48839113177835
TGFB3	0.504944967556352	8.36764261496204	3.10284143684476	0.0022411917157679	0.250693118346493	-1.51782696474437
SAP30L	1.03974610005131	5.65554101461475	3.10043524338024	0.00225849656168011	0.250693118346493	-1.52414816420276
HS3ST3A1	1.05984880100887	6.02755893052925	3.08757872095348	0.00235306891472376	0.254581160484428	-1.55784957806224
CLEC2B	0.663547386497225	8.85974648688126	3.0873200444151	0.00235500873609744	0.254581160484428	-1.55852639003528
CSRP2	0.792632679454502	8.14270609481145	3.08646510637118	0.00236143044896852	0.254581160484428	-1.56076292886403
LOC645166	1.01798124498661	6.68169105593867	3.08092004948521	0.00240347531429052	0.254581160484428	-1.57525564646639
LOC654342	1.01798124498661	6.68169105593867	3.08092004948521	0.00240347531429052	0.254581160484428	-1.57525564646639
SLC12A1	-1.55873087315682	2.87135758140735	-3.08056585686568	0.00240618429274132	0.254581160484428	-1.57618059181447
SREBF2	-0.429465574116361	6.78194659865631	-3.07748944454262	0.00242983253966712	0.254581160484428	-1.58421043964897
DKK3	0.629967427824202	6.55441467656406	3.07657937550731	0.00243686921634869	0.254581160484428	-1.58658448221993
HMGCS2	-1.70220794517731	5.89894009035716	-3.0727856528805	0.00246640550671328	0.255786054302061	-1.59647425066503
AKR1B1	0.373415150623423	9.2283291587252	3.06891997338954	0.00249684161687937	0.256340906208458	-1.60654050028316
AF070581	1.08906920834868	3.34436213444268	3.06753380467108	0.00250783966518691	0.256340906208458	-1.61014736035696
TSPAN13	-0.669597322107203	11.7649696647315	-3.05890767510038	0.00257729126404205	0.261517851605046	-1.63256044291391
HIST1H2AK	-0.665669390114104	4.29036496536474	-3.0519144428667	0.0026348933975682	0.261517851605046	-1.6506897850278
THBS4	0.661301788296063	8.38409966186113	3.05180577631101	0.00263579776041026	0.261517851605046	-1.65097120356491
ARIH1	-0.301471949098128	6.98743485361406	-3.05043326748961	0.00264724494462277	0.261517851605046	-1.65452488559843
UGGT1	-0.407374224777092	7.02812106640446	-3.05004174501336	0.00265051876626735	0.261517851605046	-1.65553835088438
COL1A1	0.695120644590999	8.44435021283962	3.04598194325425	0.00268468662372656	0.262683455136408	-1.66604044982145
ATXN7	-0.552600057518661	6.5557501145565	-3.04270874251705	0.00271252947773863	0.262683455136408	-1.67449870205657
ZWINT	-0.658295692401939	8.93659922444482	-3.04209291240475	0.00271779757214611	0.262683455136408	-1.67608916272376
TMEM41B	-0.549213165320527	8.40747426340598	-3.03790382688981	0.00275388391538039	0.26286160065165	-1.686900440876
MED6	-0.566240073983431	4.53121892136384	-3.03437275641702	0.00278464425059325	0.26286160065165	-1.69600323737132
MMP23A	0.696254752118311	2.79396369864733	3.03334638114008	0.0027936445452139	0.26286160065165	-1.69864738308472
MMP23B	0.696254752118311	2.79396369864733	3.03334638114008	0.0027936445452139	0.26286160065165	-1.69864738308472
BAZ1A	-0.502977930472748	7.63075359358955	-3.0221984919759	0.00289314158229701	0.270135390348824	-1.72731540732121
S100A6	0.997314942313119	9.75550975475208	3.02045714569149	0.00290897485384079	0.270135390348824	-1.73178500847409
SRSF10	-0.444395452380954	6.83803036882357	-3.0129595600324	0.00297806235544272	0.272017153626547	-1.75100330079159
RGCC	0.737595470779096	8.34572823055901	3.01245775082089	0.00298273983489778	0.272017153626547	-1.75228805506292
LEPRE1	0.422860120512754	7.41163691002086	3.01203615752424	0.00298667482866985	0.272017153626547	-1.75336728997798
FBLN1	0.615391992982237	7.11540189186287	3.00612104888471	0.00304239030823353	0.273713513572162	-1.76849519456441
GOLPH3	-0.425908252012354	9.97789388592937	-3.00507439463534	0.00305234794060438	0.273713513572162	-1.77116926236804
EIF2AK3	-0.541104060189102	7.97802983983208	-3.0019076585088	0.00308265842909108	0.273713513572162	-1.77925482531387
S100A4	0.914425359861585	8.50072233395653	3.00102245686567	0.00309118053301771	0.273713513572162	-1.78151363673328
LRRFIP1	-0.338426625077167	8.97970746388123	-2.99994072277975	0.00310162413324311	0.273713513572162	-1.78427314489049
LOC100130872	0.710154316902974	9.00129750481083	2.98711990712986	0.00322789860963902	0.281361861630375	-1.81691166526965
SPON2	0.710154316902974	9.00129750481083	2.98711990712986	0.00322789860963902	0.281361861630375	-1.81691166526965
LRRC1	-0.504195910569701	6.99682897690245	-2.97899453922131	0.00331035531952398	0.282166019161772	-1.83753233145307
LARP4	-0.44113283146824	7.59340101631148	-2.97868406946083	0.00331354403703968	0.282166019161772	-1.83831925320247
DNM1L	-0.363172015261297	6.85255367281959	-2.9779395065013	0.00332120266385845	0.282166019161772	-1.8402061369069
DNA2	-0.638654707486058	5.79593076310877	-2.97765303278734	0.00332415368235903	0.282166019161772	-1.84093201133112
RPA2	0.389354446885664	8.97767588208265	2.97613082110259	0.00333987471237912	0.282166019161772	-1.84478798636584
ESRP1	-0.918699774250531	6.27112630492001	-2.97244629707595	0.00337821072757228	0.282166019161772	-1.85411412567656
CYFIP1	-0.298234300094176	10.5252286621339	-2.97175842864358	0.00338541234004124	0.282166019161772	-1.85585409354118
RPP25	-0.455702894169524	6.46796906676963	-2.9707494326989	0.00339600149751288	0.282166019161772	-1.85840570605998
CLIC1	0.537875100488126	10.2209590698094	2.9613587495549	0.00349602332463259	0.288787787188255	-1.88211639023139
GFPT2	0.576267119255048	7.62154946352972	2.95777819562289	0.00353486734107861	0.290308642670779	-1.89113935001659
PRKCZ	-0.872391631898409	7.14329073994379	-2.9524263941613	0.00359366583907467	0.293146790345561	-1.90460766918787
KIAA0485	-0.603923351654626	6.42135404783679	-2.95089183417002	0.00361069033716731	0.293146790345561	-1.90846551840238
SHOX2	0.536684736628467	5.03672503704783	2.94884811150541	0.00363347841136416	0.293320802662852	-1.9136006099579
ZC3HAV1	-0.374628969773466	7.6728887314304	-2.94406087305989	0.00368737484436757	0.295989953608895	-1.92561666459408
TTF2	-0.690650137733419	6.29878359913304	-2.93589572681609	0.00378099543231508	0.301799905069284	-1.94607107315864
LRIF1	-0.706746333162773	6.65653359701719	-2.92667285194089	0.00388936133583057	0.308715339997099	-1.96911409185822
MLYCD	1.2085515516993	6.25785534173895	2.92241021405533	0.00394040132539551	0.309407177549914	-1.9797422214406
STK39	-0.628029947448281	8.3556139900971	-2.92230810794636	0.00394163141445202	0.309407177549914	-1.97999663486145
KIF20A	-1.09689530325393	6.07728286296744	-2.9143609584019	0.00403845823157744	0.314429792029571	-1.99977379424318
CDK1	-0.660382925225175	6.78432322952994	-2.91022825393362	0.00408966675200918	0.314429792029571	-2.01003932066656
GALNT12	1.19111807196915	5.51363021479896	2.90856714335902	0.00411041660978709	0.314429792029571	-2.01416179799337
NT5E	0.632443037954904	6.69299384175778	2.90659830600112	0.00413513523713347	0.314429792029571	-2.01904524832001
CDC7	-0.524190703277189	7.46939616852232	-2.9026575207083	0.00418502071249679	0.314429792029571	-2.02881096278298
INE1	0.847406778289071	5.34321587695901	2.89981404712009	0.00422135696138338	0.314429792029571	-2.03585003799972
FOXM1	-0.991564582595855	5.15673879866272	-2.89829044084415	0.00424094541454011	0.314429792029571	-2.03961921066104
DESI1	-0.285626458587101	7.12117427839139	-2.89585078274314	0.00427248446424258	0.314429792029571	-2.04565085861465
SMIM14	-0.723491516215468	5.22305876107962	-2.89444129116341	0.0042908035223247	0.314429792029571	-2.04913351558421
TSKU	1.01512103840798	7.16705291360969	2.89389691465767	0.0042978979555457	0.314429792029571	-2.05047818688522
RPS3A	0.361422824519295	11.572414233048	2.89104973347839	0.00433517814754466	0.314429792029571	-2.05750734892098
SNORD73A	0.361422824519295	11.572414233048	2.89104973347839	0.00433517814754466	0.314429792029571	-2.05750734892098
DPP8	-0.406082678367394	9.53720107378276	-2.89082339860852	0.00433815436500079	0.314429792029571	-2.05806586140487
AGPAT4	0.777310473639933	5.56357959490384	2.88872943358153	0.00436577795083877	0.314429792029571	-2.06323114830482
OSBP	-0.47808618181046	7.22731665833746	-2.88833036313217	0.00437106070023804	0.314429792029571	-2.06421517409425
C4orf27	0.473323628692428	9.16996536776513	2.88236513076944	0.00445072607184313	0.314429792029571	-2.07890966949893
BHMT2	0.883066834714843	4.76602188330106	2.88127346218871	0.0044654481214658	0.314429792029571	-2.08159588681235
CCL3	0.716135671375435	7.84698876859264	2.88117629419048	0.00446676066680382	0.314429792029571	-2.08183493924183
CCL3L1	0.716135671375435	7.84698876859264	2.88117629419048	0.00446676066680382	0.314429792029571	-2.08183493924183
CCL3L3	0.716135671375435	7.84698876859264	2.88117629419048	0.00446676066680382	0.314429792029571	-2.08183493924183
ERI3	0.883473569953118	5.1452655718227	2.88091026483556	0.00447035599591592	0.314429792029571	-2.08248938686086
MYO5C	-0.424750196691035	9.59849709037946	-2.87388327390231	0.00456628718132233	0.319595114641516	-2.09975654322154
PSMD7	0.459476773966548	9.0757521948351	2.86506841257934	0.00468928459297541	0.321420265577065	-2.12136339442627
NUPL1	-0.893840894282132	6.50408152058426	-2.86043408849958	0.00475515574280717	0.321420265577065	-2.13269904906128
LOC101060373	-0.341417117234306	9.46506519222995	-2.8601262528755	0.00475956102280199	0.321420265577065	-2.13345143712956
NOMO1	-0.341417117234306	9.46506519222995	-2.8601262528755	0.00475956102280199	0.321420265577065	-2.13345143712956
NOMO2	-0.341417117234306	9.46506519222995	-2.8601262528755	0.00475956102280199	0.321420265577065	-2.13345143712956
NOMO3	-0.341417117234306	9.46506519222995	-2.8601262528755	0.00475956102280199	0.321420265577065	-2.13345143712956
SPG11	-0.429144220072468	9.04789261388644	-2.85790553562015	0.00479145113690141	0.321420265577065	-2.13887698539126
FBXL14	-0.450397316879339	8.17340138496013	-2.85780126476366	0.00479295327835573	0.321420265577065	-2.13913164171778
EEF1B2	0.506190458370069	11.4621086011152	2.85561705817415	0.00482451826382363	0.321420265577065	-2.14446411660538
SNORA41	0.506190458370069	11.4621086011152	2.85561705817415	0.00482451826382363	0.321420265577065	-2.14446411660538
ZCCHC24	0.635697244049567	8.45705884581138	2.85446718317055	0.00484121177037527	0.321420265577065	-2.1472699231026
HOXB2	-0.662086148038762	9.33389960384364	-2.84627974495564	0.00496160655761777	0.325541166255323	-2.16721866991643
BCAS3	0.6417635460149	6.62658396713113	2.84348753944249	0.00500328593449582	0.325541166255323	-2.17401010320741
SYT2	-0.648407087523174	4.40880192292932	-2.84131087213733	0.00503599837871773	0.325541166255323	-2.17930021084254
PCOLCE	1.16940953655385	7.9553030169117	2.84120149670736	0.00503764728288179	0.325541166255323	-2.17956593739039
CHST1	-0.668546485496575	7.76494428711224	-2.84000859967941	0.00505566295986352	0.325541166255323	-2.18246347107887
HIST1H2BK	-0.860564675300761	9.34945829602373	-2.83771307357411	0.00509049645235727	0.325541166255323	-2.18803619520908
DDX43	0.861984339980493	3.70871360171718	2.83691754775288	0.00510261913748528	0.325541166255323	-2.18996650307465
RPL10A	0.677284558542301	10.6855718244686	2.83665337868219	0.00510665051729675	0.325541166255323	-2.19060738970257
AVL9	-0.385920730376914	6.52470354656166	-2.83430631219185	0.00514259589174864	0.325541166255323	-2.19629912290659
SPAG1	-0.629528453798424	6.12748699120353	-2.82994226313683	0.00521004516013096	0.325541166255323	-2.20687083752479
TFRC	-0.625360318993856	9.8128564487367	-2.82769973002282	0.00524501770489103	0.325541166255323	-2.21229756387116
HCFC1R1	0.69146107269036	6.60912218149865	2.8270602985714	0.00525502882916007	0.325541166255323	-2.2138442194116
NSUN6	-0.663963335234416	5.44278235094759	-2.8264239138231	0.00526500953827812	0.325541166255323	-2.21538319253595
RRBP1	0.467651128859293	5.47691744410397	2.82539221569486	0.00528122683085418	0.325541166255323	-2.21787749079857
HIST1H2AG	-0.838939740323749	4.87602545087945	-2.8242873126837	0.00529864529549592	0.325541166255323	-2.22054786336684
HIST1H2AH	-0.838939740323749	4.87602545087945	-2.8242873126837	0.00529864529549592	0.325541166255323	-2.22054786336684
HIST1H2AI	-0.838939740323749	4.87602545087945	-2.8242873126837	0.00529864529549592	0.325541166255323	-2.22054786336684
ENTPD4	-0.383513118124478	7.3436925956769	-2.82320830801846	0.00531570598052048	0.325541166255323	-2.22315473493181
SERPING1	0.675855143401852	8.62796058669761	2.82061802408681	0.00535686672536103	0.325624782677736	-2.22940918552369
MEOX1	0.831698644287684	6.80517727439402	2.8191361950386	0.00538054398004831	0.325624782677736	-2.2329848537176
TMEM176A	0.687308416389786	9.12535857075424	2.81880639724825	0.00538582657159825	0.325624782677736	-2.23378042849522
FKBP14	0.632313247476648	6.27764625152361	2.81272205621436	0.00548413480560068	0.329662126329851	-2.24844268592762
INTS7	-0.724810258458844	5.35498884929223	-2.81181013144642	0.00549900928632985	0.329662126329851	-2.25063781065954
MGP	1.07791661320183	11.555008015194	2.80869290764002	0.0055501323704463	0.330019731523079	-2.25813653353557
PCSK5	0.630702422178731	6.11557637927764	2.80735200541168	0.00557225620995214	0.330019731523079	-2.26135986809233
KIAA0754	-1.11523336200461	3.53382988664807	-2.8051156555593	0.00560933287282832	0.330019731523079	-2.26673263756237
TMEM208	0.430314700005161	8.70533076291799	2.79815729414142	0.00572613684700078	0.330019731523079	-2.28342517830894
KDELC1	0.511100720864051	6.26475881246606	2.79755894012518	0.00573628349809937	0.330019731523079	-2.28485883221098
NRN1	0.615196676071133	7.51816163425017	2.79625040116729	0.00575853020264368	0.330019731523079	-2.28799312125109
CEP55	-1.08737006339916	6.02559010196792	-2.79615774282367	0.00576010847511848	0.330019731523079	-2.28821501170838
NPR2	0.633948071280104	5.40658719928283	2.79612223281943	0.00576071343008044	0.330019731523079	-2.28830004633797
